date,px_spy,px_ief,px_shy,ret_spy,ret_ief,ret_shy
2018-08-31,259.16357421875,87.2292251586914,71.56201934814453,0.03191971017740136,0.010140090531126855,0.003467501269074136
2018-09-30,260.70452880859375,86.17807006835938,71.4596939086914,0.005945876439190867,-0.012050492119123124,-0.001429884740330234
2018-10-31,242.68873596191406,85.9168930053711,71.569091796875,-0.06910425733304648,-0.003030667347053706,0.0015309033974226782
2018-11-30,247.1904296875,87.05965423583984,71.84181213378906,0.018549248722826706,0.013300774626443967,0.0038105882031882476
2018-12-31,225.42562866210938,89.50101470947266,72.38771057128906,-0.08804872038495115,0.028042386511429207,0.0075986173133186785
2019-01-31,243.47447204589844,90.08509063720703,72.56952667236328,0.08006562293253028,0.006525914031593194,0.0025116984587483238
2019-02-28,251.36685180664062,89.61167907714844,72.63192749023438,0.03241563558767813,-0.0052551599461128085,0.0008598763245737384
2019-03-31,255.91680908203125,91.99100494384766,73.08721923828125,0.01810086430525293,0.026551515284640725,0.006268479493513279
2019-04-30,266.3716125488281,91.51399993896484,73.2212905883789,0.04085235160714151,-0.005185343992860858,0.0018344021224907525
2019-05-31,249.384765625,94.30389404296875,73.74983978271484,-0.06377123583585431,0.030485981443982624,0.007218517866712126
2019-06-30,266.73858642578125,95.45172119140625,74.08975219726562,0.06958653130751458,0.012171577431516312,0.004608991904962112
2019-07-31,270.771484375,95.48818969726562,74.0424575805664,0.015119289650808998,0.00038206231804083224,-0.0006383422173324993
2019-08-31,266.23785400390625,99.2616195678711,74.621337890625,-0.016743381902117105,0.03951724168788506,0.007818221179769935
2019-09-30,271.4183654785156,98.08427429199219,74.52115631103516,0.019458207751829937,-0.0118610323003433,-0.0013425326109360869
2019-10-31,277.41790771484375,98.26856231689453,74.75437927246094,0.022104407805090265,0.0018788743275373054,0.0031296208079805155
2019-11-30,287.4599304199219,97.59326934814453,74.71910858154297,0.03619817764396194,-0.006871912571309702,-0.0004718210660196176
2019-12-31,295.8122253417969,96.68750762939453,74.83493041992188,0.02905551013553076,-0.009280985510577322,0.0015500966295991514
2020-01-31,295.6928405761719,100.03852844238281,75.26825714111328,-0.00040358293335263085,0.03465826036009556,0.005790433942543638
2020-02-29,272.2840270996094,103.00133514404297,75.92806243896484,-0.07916597990992713,0.029616656180289525,0.008766049898226713
2020-03-31,238.2835693359375,106.83574676513672,76.87265014648438,-0.12487129019593035,0.03722681473722145,0.01244056119934367
2020-04-30,268.5416564941406,107.1298828125,77.08223724365234,0.12698352321365713,0.002753161336625398,0.002726419562335769
2020-05-31,281.3363952636719,107.48068237304688,77.02180480957031,0.04764526642372302,0.0032745257563742136,-0.0007839994821505769
2020-06-30,286.32574462890625,107.52654266357422,77.03958129882812,0.0177344611263619,0.0004266840283742024,0.00023079813958859496
2020-07-31,303.1881103515625,108.44495391845703,77.11168670654297,0.058892244371915536,0.0085412516029304,0.0009359527466168416
2020-08-31,324.349609375,107.39319610595703,77.09387969970703,0.0697965992099745,-0.009698540821833412,-0.00023092487788145544
2020-09-30,312.204833984375,107.7452163696289,77.09296417236328,-0.037443471610855816,0.003277863742173759,-1.1875486709445049e-05
2020-10-31,304.42047119140625,106.2574691772461,77.05731201171875,-0.024933511418206766,-0.013808011552726152,-0.00046245673684075506
2020-11-30,337.5343322753906,106.61702728271484,77.07427978515625,0.10877672238791014,0.003383838409222628,0.0002201967989088338
2020-12-31,350.0394287109375,106.36279296875,77.10548400878906,0.03704836883183815,-0.0023845563925797286,0.0004048591011138747
2021-01-31,346.4723815917969,105.20118713378906,77.12334442138672,-0.010190415212014026,-0.010921167097428741,0.00023163608694320992
2021-02-28,356.106201171875,102.71492767333984,77.07870483398438,0.027805447394731786,-0.023633378369460112,-0.0005788077233586097
2021-03-31,372.2731628417969,100.26448059082031,77.03584289550781,0.045399270264655955,-0.023856776595438833,-0.0005560801594796105
2021-04-30,391.97027587890625,101.26837921142578,77.07962036132812,0.05291037604416293,0.010012505073480504,0.0005682739900658706
2021-05-31,394.54400634765625,101.69866180419922,77.12604522705078,0.006566136840297387,0.0042489333405357765,0.0006022975399337938
2021-06-30,403.39263916015625,102.7385482788086,76.99382781982422,0.022427492675437977,0.010225173627274264,-0.0017143029548232214
2021-07-31,413.24041748046875,104.78333282470703,77.12159729003906,0.02441238972732651,0.019902797734199673,0.0016594767896700446
