Date,AAPL,MSFT,GOOG,AMZN,TSLA,TCEHY,NVDA,TSM,META,BABA,ASML,AVGO,ORCL,CSCO,ADBE,CRM,NFLX,TXN,QCOM,SAP
2024-01-23 00:00:00-05:00,193.7610626220703,394.4227600097656,147.9790802001953,156.02000427246094,209.13999938964844,35.71744918823242,59.850528717041016,112.10011291503906,383.39306640625,72.44550323486328,768.1828002929688,120.63615417480469,110.2391128540039,49.843666076660156,597.1799926757812,274.8009033203125,492.19000244140625,166.84271240234375,149.72418212890625,161.35516357421875
2024-01-24 00:00:00-05:00,193.08599853515625,398.0417175292969,149.6412353515625,156.8699951171875,207.8300018310547,36.094261169433594,61.338966369628906,114.44761657714844,388.8672790527344,73.60040283203125,836.198974609375,123.34732818603516,112.68383026123047,49.41033172607422,606.47998046875,274.91015625,544.8699951171875,162.75633239746094,150.57276916503906,172.4459686279297
2024-01-25 00:00:00-05:00,192.75840759277344,400.3257751464844,152.9157257080078,157.75,182.6300048828125,36.6892204284668,61.593868255615234,114.48690795898438,391.33563232421875,72.27912139892578,857.6836547851562,120.9991455078125,113.364013671875,50.3925666809082,622.5800170898438,277.04486083984375,562.0,160.22030639648438,150.67030334472656,171.2904815673828
2024-01-26 00:00:00-05:00,191.02113342285156,399.39630126953125,153.0650177001953,159.1199951171875,183.25,36.24299621582031,61.00809097290039,115.17445373535156,392.2911376953125,72.43572235107422,856.3710327148438,118.52802276611328,113.00914001464844,50.20960235595703,613.9299926757812,277.9483642578125,570.4199829101562,157.0334930419922,147.0125732421875,171.52749633789062
2024-01-29 00:00:00-05:00,190.3361358642578,405.121337890625,154.11007690429688,161.25999450683594,190.92999267578125,35.41997146606445,62.441551208496094,114.89942932128906,399.1388244628906,72.0148696899414,871.0459594726562,119.79605102539062,112.13179016113281,50.35405349731445,630.22998046875,285.81201171875,575.7899780273438,158.89962768554688,145.95912170410156,174.15452575683594
2024-01-30 00:00:00-05:00,186.67295837402344,404.0040283203125,152.32850646972656,159.0,191.58999633789062,34.60686111450195,62.750431060791016,113.99578857421875,398.183349609375,70.78166961669922,856.6473999023438,118.8506851196289,112.53596496582031,50.3058967590332,627.9600219726562,285.6829528808594,562.8499755859375,156.3050079345703,142.38916015625,173.55209350585938
2024-01-31 00:00:00-05:00,183.05941772460938,393.11761474609375,141.1315460205078,155.1999969482422,187.2899932861328,34.54736328125,61.503902435302734,110.950927734375,388.3098449707031,70.63485717773438,858.4138793945312,116.08049011230469,110.11095428466797,48.322166442871094,617.780029296875,279.0901794433594,564.1099853515625,154.44342041015625,144.85691833496094,170.95469665527344
2024-02-01 00:00:00-05:00,185.50155639648438,399.2480163574219,142.03726196289062,159.27999877929688,188.86000061035156,34.58702850341797,63.00334167480469,111.373291015625,392.9281005859375,70.91869354248047,878.8621826171875,118.04894256591797,113.886474609375,48.322166442871094,627.9099731445312,281.7809143066406,567.510009765625,154.02867126464844,137.6389617919922,175.0236358642578
2024-02-02 00:00:00-05:00,184.4989013671875,406.6044921875,142.86331176757812,171.80999755859375,187.91000366210938,34.99358367919922,66.13516998291016,113.69131469726562,472.7618713378906,70.32166290283203,878.9805908203125,120.4423599243164,114.14277648925781,48.322166442871094,634.760009765625,283.627685546875,564.6400146484375,153.5560302734375,138.20468139648438,174.86561584472656
2024-02-05 00:00:00-05:00,186.31558227539062,401.09698486328125,144.24676513671875,170.30999755859375,181.05999755859375,35.747196197509766,69.30597686767578,116.67723083496094,457.25494384765625,73.04252624511719,888.3091430664062,122.28784942626953,114.73423767089844,47.676971435546875,630.5,286.06024169921875,562.0599975585938,153.2666778564453,140.48712158203125,174.84585571289062
2024-02-06 00:00:00-05:00,187.923828125,400.9388427734375,144.72450256347656,169.14999389648438,185.10000610351562,37.432918548583984,68.19739532470703,117.25674438476562,452.5869445800781,76.56595611572266,894.5868530273438,120.27610778808594,113.65975952148438,48.129573822021484,607.1400146484375,283.79644775390625,555.8800048828125,152.75546264648438,140.55540466308594,176.57415771484375
2024-02-07 00:00:00-05:00,188.0330047607422,409.40277099609375,145.988525390625,170.52999877929688,187.5800018310547,36.95695114135742,70.07267761230469,122.75715637207031,467.38720703125,72.07359313964844,911.7294311523438,123.66114044189453,115.60171508789062,47.927345275878906,615.8499755859375,286.7850341796875,559.2999877929688,153.1412811279297,142.30137634277344,178.93453979492188
2024-02-08 00:00:00-05:00,186.95094299316406,409.4620361328125,146.52598571777344,169.83999633789062,189.55999755859375,35.92568588256836,69.61485290527344,131.3515167236328,467.7952575683594,69.27442169189453,912.4312744140625,125.40234375,115.0201187133789,48.100685119628906,615.8599853515625,289.8729553222656,558.530029296875,154.53025817871094,144.5350341796875,178.914794921875
2024-02-09 00:00:00-05:00,187.71632385253906,415.8297424316406,149.5118408203125,174.4499969482422,193.57000732421875,36.74871826171875,72.10592651367188,130.7425537109375,465.91412353515625,70.48804473876953,938.7877807617188,126.25621795654297,114.9806900024414,48.27402114868164,627.2100219726562,289.2275390625,561.3200073242188,156.642578125,147.28565979003906,179.2999725341797
2024-02-12 00:00:00-05:00,186.02650451660156,410.5991516113281,148.02886962890625,172.33999633789062,188.1300048828125,37.175106048583984,72.22087860107422,128.13967895507812,466.700439453125,71.584228515625,918.6300048828125,124.44222259521484,114.19206237792969,48.13920593261719,611.8400268554688,285.2758483886719,557.8499755859375,155.369384765625,149.3340301513672,177.16673278808594
2024-02-13 00:00:00-05:00,183.92918395996094,401.759521484375,145.6799774169922,168.63999938964844,184.02000427246094,36.48098373413086,72.10092163085938,125.28143310546875,457.96160888671875,70.07698059082031,893.0347290039062,123.12894439697266,112.06279754638672,47.802162170410156,601.8900146484375,279.1497802734375,554.52001953125,151.28936767578125,146.3492889404297,171.8237762451172
